age,number_dependent_family_members,monthly_income,number_of_credit_lines,real_estate_loans,ratio_debt_payment_to_income,credit_line_utilization,total_late_payments,target
51,0,8.111928063310739,10,0,0.00329934,0.000520826,0,0
58,0,9.862717639992917,11,2,0.239622936,0.201796166,0,0
70,0,9.259225769705994,7,0,0.009713361,0.045263649,0,0
26,0,8.006700845440367,3,0,0.03098967,1.033305579,0,0
41,2,9.259225769705994,36,0,0.583658699,0.955751443,0,0
63,0,8.517393171418904,6,0,0.0059988,0.022515919,0,0
40,2,9.210440366976517,10,2,0.313968603,0.0,2,0
51,0,8.594339400592892,13,2,0.2787353589999999,0.078295571,0,0
49,0,9.290444616217844,7,0,0.081964187,0.32033659,0,0
56,0,8.532278828834277,6,1,0.256895193,0.440889122,0,0
51,0,9.0280988119824,13,0,0.178905688,0.0272797579999999,0,0
71,0,8.594339400592892,8,1,0.3858880779999999,0.176499646,0,0
30,0,7.244941546337007,7,1,1.5,0.059335784,0,0
37,3,8.571870752706934,6,0,0.0742283659999999,0.30335394,0,0
51,0,8.160803920954665,7,0,0.013424736,0.02879661,0,0
49,0,8.716207971151853,14,2,0.510572037,0.028823555,2,1
85,0,8.762176509334903,0,0,0.000939261,0.176499646,0,0
31,0,8.594339400592892,6,0,0.351661779,0.839738793,0,0
38,1,8.853808274977197,8,1,0.294672852,0.036343889,0,0
73,1,8.160803920954665,5,0,0.014281634,0.0249009839999999,0,0
56,0,8.366602832783736,2,0,0.088119042,0.9999999,0,0
22,0,8.594339400592892,2,0,0.294672852,0.635202665,0,0
37,0,8.476579508530941,0,2,0.269110602,0.131442109,0,0
86,0,8.430327258394575,12,1,0.0527923209999999,0.0,0,0
31,0,8.302513718514158,6,0,0.133118493,0.732428502,0,0
43,0,7.640603826393634,7,0,0.328207593,0.159106619,0,0
29,0,7.808729306744399,4,1,0.318846466,0.0,0,0
85,0,8.258940462988459,9,2,0.328845158,0.338133211,0,0
54,0,8.251663923605589,10,2,0.592592593,0.176499646,7,1
54,1,8.294299608857235,9,0,0.356410897,0.699133597,0,0
40,0,8.03947991910045,15,1,0.370525637,0.003037997,1,1
34,2,8.594339400592892,6,0,1.5,0.138172366,0,0
51,0,8.944680683558895,16,0,0.801878179,0.136859209,0,0
44,0,8.77137018531062,0,2,0.46486738,0.06253264,0,0
51,0,7.553810852008231,2,0,0.168763103,0.247752248,0,0
42,1,9.200391041122515,6,0,0.4469245529999999,0.94101765,0,0
51,0,7.917900586327916,2,0,0.0214857979999999,1.0,0,0
40,0,7.937731775260109,11,0,0.163870046,0.220901999,1,0
44,0,8.412054873292933,7,1,0.384803377,0.176499646,0,0
52,0,8.207129168071326,3,0,0.294672852,0.9999999,0,0
88,0,7.642524134232902,11,0,0.0057553959999999,0.0067930369999999,0,0
40,3,8.106816038947052,7,0,0.112149533,0.106057474,0,0
46,2,9.328212292571072,4,3,0.292151809,0.610959269,0,0
51,2,7.755338812846501,14,0,0.427592117,0.6944946390000001,3,0
62,0,7.601402334583733,5,0,0.181409295,0.3086913089999999,0,0
50,0,7.824445930877619,5,0,0.279088365,0.407155937,0,0
67,0,9.0280988119824,16,2,0.391288697,0.319931211,1,0
49,2,8.94389780251682,21,0,0.052995692,0.176499646,0,0
70,0,9.059633754551479,6,2,0.292872922,0.0,0,0
48,1,8.514188682395938,7,1,0.2419257769999999,0.0,0,0
52,0,8.630521876723241,8,1,0.325535714,0.00837571,0,0
51,3,7.793586803371584,3,0,0.3393814429999999,0.176499646,1,0
54,0,8.944680683558895,14,2,0.5994521979999999,0.7323159290000001,2,0
46,3,8.594339400592892,7,0,0.243922709,0.10005135,0,0
65,0,8.190077049719049,11,2,0.3611650489999999,0.008162623,0,0
34,0,8.699681400989514,4,0,0.076153974,0.180104655,0,0
71,0,8.131824785007195,20,0,1.5,0.599170677,6,1
48,0,7.0909098220799835,7,1,0.858451291,0.7682463509999999,0,0
25,0,7.438971592395862,2,0,0.0223398,0.6373626370000001,1,1
80,1,8.594339400592892,11,2,0.434140715,0.012563962,0,0
43,2,8.594339400592892,1,0,0.017697081,1.5,1,1
44,0,8.418256443556213,4,0,0.294672852,0.008319834,0,0
74,0,9.680406499268875,9,0,0.40191238,0.74321636,0,0
26,0,7.601402334583733,1,0,0.193903048,0.176499646,4,0
48,6,8.695674048824253,0,0,0.187384976,0.176499646,0,0
58,0,9.34145634983372,24,1,0.313568985,0.332958337,0,0
36,2,8.853808274977197,0,1,0.294672852,0.02425645,0,0
64,1,7.889084407035514,6,0,0.071589205,0.1192927769999999,0,0
50,1,8.537191877922927,2,1,0.551068418,0.9999999,1,1
39,4,9.642187721358466,9,2,0.21044088,0.176499646,0,0
26,0,7.3783837129967145,6,0,0.304184884,0.455822774,0,0
24,0,8.160803920954665,1,0,0.003713225,0.450549451,0,0
32,0,10.106469212026385,4,2,0.014666317,0.017796441,0,0
39,0,9.648595302907339,1,0,0.0125161289999999,0.9999999,0,0
51,0,8.17244681834278,6,1,0.440711462,0.982502573,0,1
65,1,9.15915233520675,8,1,0.367013999,0.344403971,0,0
46,2,8.527341522468053,12,2,0.204909919,0.0446451729999999,0,0
55,0,7.326465613840322,5,1,0.294672852,0.0,0,0
61,0,7.60688453121963,9,0,0.989065606,0.7414965990000001,0,0
51,0,8.612685172875459,15,1,0.436102527,0.392994586,2,0
42,0,8.699681400989514,6,1,0.489585069,0.949970876,4,1
37,3,8.699681400989514,5,0,0.294672852,0.048897222,0,0
36,0,9.263122557415151,6,0,0.054638589,0.086662222,0,0
73,0,8.740656691541368,10,2,0.250319898,0.004249823,0,0
71,0,8.268988209506656,17,1,0.7277621120000001,0.216934348,0,0
53,0,8.13505390861157,13,1,0.500293083,0.019195039,0,0
46,0,8.03398273468322,0,0,0.599870298,1.04745167,5,1
67,0,8.852521917335372,3,0,0.0,0.001133962,1,0
49,4,9.488047863280759,13,3,0.446102568,0.196695936,0,0
60,0,8.511376306094673,3,0,0.218668276,0.959760015,0,0
50,1,8.550047528287184,11,0,0.762724985,0.4632575479999999,0,0
47,3,9.392745258631441,16,2,0.301974835,0.818300813,1,0
66,0,8.726967774991493,7,0,0.252797146,0.734453109,0,0
51,0,8.131824785007195,0,0,0.0052925609999999,0.9999999,294,0
37,0,7.313886831633462,1,0,0.126582278,0.9999999,0,0
39,3,9.215825302206753,3,0,0.294672852,0.698762036,2,0
61,0,8.343077871169383,0,1,0.294672852,0.001799246,1,0
27,0,8.429672593886743,6,0,0.158262388,0.441995715,0,0
47,4,9.305741456739435,8,2,0.3569675479999999,0.435250661,0,0
68,1,8.740496729931813,6,0,0.019516877,0.048748805,0,0
30,3,8.27308133366583,5,2,0.294672852,0.162506679,0,0
25,2,7.983440063006542,7,0,0.171555252,0.226317091,0,0
51,1,7.313886831633462,1,0,0.019986676,1.006993007,0,0
59,0,9.092907275084087,17,2,0.303868646,0.354528214,0,0
35,2,8.925454386826402,10,1,0.43877144,0.472483887,0,0
53,0,8.764209507142004,12,0,0.224027496,0.176499646,0,0
50,0,8.343077871169383,6,0,0.361342537,0.453357309,2,0
52,2,8.101980731853192,6,1,0.314450167,0.837615688,0,0
72,1,9.350189267092581,0,5,0.77071559,0.176499646,0,0
41,3,9.057888248784506,7,0,0.193920335,0.598990357,0,0
63,0,7.824445930877619,10,0,0.018392643,0.012553429,0,0
54,1,9.76617760157152,4,2,0.130836297,0.0661466929999999,0,0
76,0,7.873217054862741,4,0,0.0228484389999999,0.051527896,0,0
53,0,8.594339400592892,11,2,0.35044756,0.123148237,0,0
68,1,9.024131268455035,8,3,0.271654018,0.042382985,0,0
42,2,8.848078421168667,0,2,0.435856917,0.176499646,0,0
42,0,8.430327258394575,7,1,0.314354276,0.267455465,0,0
49,2,8.594339400592892,0,1,0.261043447,0.5477406020000001,2,0
35,0,8.976767625171433,0,2,0.548187445,0.0654808529999999,0,0
51,3,9.04793908261736,11,2,0.2822020939999999,0.025517721,0,0
46,0,8.550047528287184,12,2,0.593574608,0.533613661,0,0
28,1,7.193685818395112,1,0,0.2096168289999999,0.9999999,1,0
50,0,8.594339400592892,8,1,0.294672852,0.0,1,0
36,0,7.512071245835466,9,0,0.744808743,0.16422979,0,0
62,1,8.006700845440367,1,1,0.3558813729999999,0.9999999,1,0
51,0,8.006700845440367,0,0,0.139953349,0.326673327,0,0
51,3,8.946505025998682,3,0,0.059237079,0.0636519659999999,0,0
51,0,7.919719760924575,4,2,0.500545256,0.010199592,0,0
31,0,7.642044402873258,3,0,0.294672852,0.0,0,0
46,3,8.600430789986293,0,2,0.449208686,0.039245728,0,0
83,0,8.594339400592892,4,0,0.0252498679999999,0.032273877,0,0
46,2,8.594339400592892,0,3,0.650666901,0.647541166,1,0
61,2,9.680406499268875,14,4,0.409099431,0.21290522,0,0
54,1,9.328123407632566,14,1,0.516888889,0.267393019,1,0
47,1,8.229777750081887,4,0,0.294672852,0.446650479,3,1
81,0,8.594339400592892,10,0,0.050556984,0.079956211,0,0
51,0,8.334951631422454,13,3,1.405807535,0.176499646,1,0
44,2,9.180087328805161,0,1,0.133580705,0.0,0,0
68,2,9.69898173460629,9,0,0.119747255,0.8493433770000001,0,0
56,3,8.867990898182093,3,1,0.294672852,0.0,0,0
23,2,8.343077871169383,2,0,0.1797191139999999,0.9999999,0,0
84,0,7.588829878307813,11,1,0.999493927,0.176499646,1,0
30,0,8.594339400592892,7,3,0.954566966,0.8279097329999999,0,0
74,0,9.259225769705994,14,1,0.16712694,0.077708073,0,0
71,0,8.594339400592892,12,2,1.5,0.176499646,0,0
51,0,9.030735122676456,0,2,0.226424126,0.36010134,1,0
77,0,8.699681400989514,4,0,0.528745209,0.081796728,0,0
34,0,9.127067452782361,4,0,0.11607434,0.712341071,0,0
36,1,8.517393171418904,8,1,0.24815037,0.099977783,0,0
45,0,8.922791623969637,6,2,0.272363685,0.1463658109999999,0,0
52,2,8.79497643168877,7,0,0.45417361,0.069046548,0,0
50,4,8.716535732544495,9,3,0.416024906,0.808309952,0,0
48,3,9.33600338997184,17,1,0.275332922,0.377021459,0,0
33,2,8.987321812850125,12,0,0.130108736,0.0,1,0
69,0,9.55867059537935,18,4,0.294672852,0.551594923,0,0
38,0,7.550135342488429,6,1,0.504471331,0.0,0,0
51,0,8.006700845440367,5,0,0.235254915,0.896777171,2,0
49,3,9.816512538521721,14,3,0.5247081920000001,0.3651027839999999,0,0
59,0,8.611593866837723,17,2,0.586351228,0.62472958,0,0
27,0,8.434028950155469,4,0,0.254509889,0.973680341,0,0
80,0,7.787796878181171,4,1,0.301949399,0.030583147,0,0
70,2,8.294299608857235,3,0,0.078730317,0.9999999,0,0
49,3,9.61587214452889,10,3,0.55069662,0.400006054,0,0
47,0,8.594339400592892,7,1,1.5,0.0530924559999999,0,0
47,1,8.412054873292933,4,2,0.3743612529999999,0.0,0,0
55,3,8.867990898182093,3,2,0.294672852,0.0,0,0
48,1,8.517393171418904,9,2,0.7234553090000001,0.0539587459999999,0,0
51,1,8.962007209588313,6,2,0.321369055,0.015738788,0,0
60,2,9.11173476822206,6,0,0.095022624,0.015499613,0,0
66,0,9.472781556562168,16,1,0.268594723,0.070547163,1,0
23,0,8.006700845440367,2,0,0.004998334,0.526473526,0,0
33,2,8.594339400592892,7,4,0.294672852,0.772842367,0,0
46,2,8.571870752706934,10,1,0.470365461,0.044418747,0,0
62,0,8.594339400592892,9,2,0.269121813,0.043376526,0,0
31,1,8.594339400592892,2,0,1.5,0.165583442,0,0
28,0,8.621012520055235,18,0,0.328826393,0.825398132,1,0
51,1,7.00397413672268,0,0,0.295186194,0.993335555,0,0
85,0,9.047821442478408,3,0,0.0,0.0,0,0
65,0,9.259225769705994,14,1,0.064184363,0.065513927,0,0
39,0,8.284251797621916,0,0,0.0805352179999999,0.0756603709999999,0,0
28,0,7.601402334583733,5,0,0.36131934,0.4625025679999999,0,0
43,0,9.354700422483019,0,1,0.2048818489999999,0.541454879,1,0
50,0,8.974744612722734,26,1,0.183521073,0.02087686,0,0
57,0,8.119993827725105,2,0,0.100565308,0.9999999,0,0
41,4,8.85978949474541,13,1,0.2845378389999999,0.061469865,0,0
57,1,8.594339400592892,7,1,0.20189099,0.031230235,0,0
48,0,8.711607995897575,15,0,0.001152643,4.79e-05,0,0
42,3,8.955577146281511,13,0,0.183202167,0.512266185,2,0
62,0,8.006700845440367,6,0,1.090636455,0.053760115,0,0
42,2,8.853808274977197,5,0,0.2231109839999999,0.38269238,0,0
53,3,9.546884034617925,16,0,0.0678522959999999,0.025283787,0,0
65,0,8.405367376233981,0,0,0.0026839629999999,0.007941593,0,0
44,0,9.32375833901174,10,3,0.651370413,0.9999999,0,0
51,0,9.328212292571072,7,2,0.263621011,0.0012773489999999,0,0
48,1,7.9817332866918855,11,1,0.619063888,0.0038876979999999,0,0
53,0,9.45985317831046,14,2,0.4177964779999999,0.0,0,0
41,1,7.798112628829788,5,0,0.000821018,0.0046509459999999,0,0
69,0,8.334951631422454,4,0,0.011519078,0.026467315,0,0
76,0,8.594339400592892,6,1,0.28731069,0.961507184,0,0
37,0,10.106469212026385,27,3,0.183303224,0.55132195,0,0
28,2,8.517393171418904,8,0,0.137172565,0.782243551,0,0
45,0,8.594339400592892,12,2,0.294672852,0.725374967,7,0
57,1,8.136518252115291,5,2,1.105648229,0.750240723,0,0
68,0,8.517393171418904,8,0,0.082783443,0.02604974,0,0
87,0,7.438971592395862,0,0,0.571428571,0.288541381,1,0
50,0,8.051659556841953,9,2,0.785919083,0.8202726579999999,2,0
33,3,9.0280988119824,11,0,0.32337413,0.697175843,0,0
54,0,8.526351129201004,12,2,0.453626635,0.1941431239999999,0,0
47,2,8.594339400592892,7,1,0.294672852,0.460233966,0,0
63,0,8.594339400592892,5,0,0.294672852,0.038377351,0,0
51,0,6.835184586147301,5,0,0.078494624,0.149900067,0,0
32,1,8.264878262801748,13,0,0.250707851,1.239250977,1,1
61,0,9.174816815907135,10,1,0.406486374,0.967147457,6,0
50,2,8.829665432675236,11,2,0.6289142520000001,0.008012131,1,0
41,1,8.38958706681109,4,1,0.52715292,0.241109469,0,0
52,0,8.656607247198915,5,1,0.3394224079999999,0.400509045,0,0
48,0,8.647519453091812,10,3,0.404494382,0.0164391989999999,0,0
37,2,8.334951631422454,5,0,0.219102472,0.9999999,0,0
48,0,7.560601162768557,11,1,0.294672852,0.008266483,0,0
51,0,8.927446816256198,3,0,0.003184713,0.073471872,0,0
40,1,9.0280988119824,7,2,0.330933525,0.034281022,0,0
79,1,8.671458150427666,17,1,0.23911553,0.153956043,0,0
40,1,7.666690200080086,9,2,0.294672852,0.200725841,0,0
50,2,9.581972891547895,7,2,0.323219088,0.35903907,0,0
63,0,8.594339400592892,4,0,1.5,0.176499646,0,0
49,1,9.290444616217844,8,3,0.6805427359999999,0.969766966,2,0
55,0,7.978310969867722,3,0,0.0,0.176499646,0,0
51,2,8.699681400989514,10,1,0.909515081,0.806772252,0,0
42,3,8.210939733379021,16,1,0.46264602,0.370465395,0,0
59,0,9.61587214452889,11,2,0.223385108,0.541115706,0,0
57,0,8.425735580927402,9,1,0.284242823,0.8421374309999999,0,0
46,0,8.24301946898925,11,1,0.392528282,0.15805177,0,0
54,0,8.665785595466064,24,2,0.4349250129999999,0.140399908,1,0
51,0,8.594339400592892,6,0,0.000136221,0.176499646,0,0
59,0,8.594339400592892,3,1,0.264663531,0.9999999,0,0
51,0,9.174816815907135,0,2,0.2740648639999999,0.070327757,0,1
51,0,9.721185995542177,11,4,0.294672852,0.183902642,0,0
52,0,9.279399907907678,0,1,0.294633691,0.794688827,0,0
51,3,8.594339400592892,4,0,1.5,0.176499646,0,0
34,0,8.594339400592892,5,2,0.4426548179999999,0.384540356,0,0
51,0,7.798933310041217,0,0,0.247744053,0.163776493,0,0
51,3,7.88344635413774,0,2,0.773840935,0.115300261,0,0
38,1,8.594339400592892,3,1,0.330678198,0.7986002,2,0
51,2,8.343077871169383,8,2,1.039990478,0.0219983079999999,0,0
31,0,8.594339400592892,2,2,0.162598262,0.9999999,0,0
47,0,9.102755161296246,15,2,0.355233853,0.0,0,0
55,2,9.111182800442965,5,2,0.294672852,0.9999999,1,0
45,2,8.434028950155469,17,3,0.574875027,0.457129716,0,0
83,0,8.696175846944678,7,0,0.027090301,0.013036134,0,0
76,0,8.732465848349879,11,1,0.351878729,0.4971268479999999,0,0
51,0,8.576781982827894,9,4,0.7132089690000001,0.0,5,0
67,0,8.6278397115033,5,0,0.0116383169999999,0.043371699,0,0
64,0,7.964850887447313,11,1,1.206393329,0.503856041,12,1
37,1,8.651724084373843,8,0,0.122552448,0.780730897,0,0
49,0,8.111928063310739,0,1,0.25674865,0.088152948,0,0
58,0,8.87640491500694,13,2,0.0892333469999999,0.1115210369999999,0,0
88,0,9.259225769705994,12,0,0.002190268,0.0077615309999999,0,0
40,2,8.517393171418904,8,0,0.210357928,0.176499646,0,0
56,3,8.412054873292933,5,2,0.482559431,1.078768493,1,0
48,2,8.81936971001847,13,1,0.228858664,0.016815545,4,0
32,1,8.753687227098585,10,0,0.294672852,0.726102985,1,0
45,1,8.823500727991183,8,0,0.267078916,0.260733704,0,0
47,0,9.677464860471074,2,0,0.021185909,0.0179982,0,0
50,0,9.067277989134345,9,3,0.289950387,0.052429342,0,0
64,0,9.13356731317027,0,3,0.294672852,0.042192224,0,0
49,1,9.125653563808989,11,2,0.4480844579999999,0.003260728,0,0
51,2,8.269244521183056,10,2,0.7070732959999999,0.097054668,0,0
51,2,8.995784837848506,12,3,0.610856364,0.524318769,0,1
57,0,8.594339400592892,9,2,0.598628751,0.767918358,0,0
31,0,8.074649075066652,8,0,0.348381071,0.972342552,1,0
57,1,9.210440366976517,11,4,0.536446355,0.517769645,0,0
57,2,7.467942332285852,21,1,1.245573958,0.04960812,0,0
51,0,7.601402334583733,3,0,0.068965517,0.176499646,0,0
33,0,7.691656822810547,0,1,1.494520548,0.636595797,0,0
36,3,8.922791623969637,10,2,0.315557926,0.098543781,0,0
40,0,8.987321812850125,3,0,0.1431071119999999,0.0,0,0
51,3,9.315870873185647,6,0,0.289750742,0.260594901,0,0
51,0,9.247347097605278,9,0,0.01397321,0.176499646,0,0
56,3,9.565914710470881,7,1,0.183041345,0.041096928,0,0
88,0,7.496097345175956,5,1,0.266518601,0.0024373479999999,0,0
51,0,8.955577146281511,12,0,0.417623532,0.152627562,0,0
63,0,8.900276348631271,18,1,0.384783202,0.090878495,0,0
51,0,8.594339400592892,4,0,0.136789057,0.9999999,0,1
22,0,6.792344427470809,2,0,0.002244669,0.07992008,0,0
46,2,8.11701408773731,17,2,0.294672852,0.138431305,1,0
65,0,8.594339400592892,5,0,1.5,1.159854678,9,1
49,0,8.817149624743406,10,1,0.487331457,0.065410255,0,0
26,0,6.710523109452428,5,0,0.294672852,0.343937466,0,0
62,0,8.375629627094451,6,2,0.4599078339999999,0.0,0,0
55,0,9.7706416392027,7,1,0.134193696,0.004692187,0,0
58,0,9.154193211353181,13,3,0.963084409,0.5112397,0,0
39,2,8.46611040118692,6,2,0.614186487,0.051057912,0,0
51,4,8.944028325260595,11,2,0.286739755,0.971243363,0,0
64,0,9.485544922916851,5,2,0.382746051,0.811341718,0,0
65,0,8.229777750081887,14,1,0.780858438,0.128371515,1,0
51,0,8.594339400592892,6,1,0.284040496,0.225645562,0,0
45,0,8.11102783819368,8,1,0.2683878719999999,0.007162271,0,0
49,2,9.020389788017736,11,0,0.041112455,0.1768439819999999,0,0
54,0,9.210440366976517,19,0,0.195480452,0.418576269,0,0
39,0,8.071218539969863,9,0,0.402061856,0.1071877909999999,0,0
44,0,9.470856776355195,8,2,0.216091245,0.767459476,1,0
49,0,7.824445930877619,3,0,0.022391044,0.049734835,0,0
62,2,8.971448463693834,4,3,0.701714286,0.906294639,0,0
60,0,9.975854724662028,27,6,0.402353379,0.307419787,0,0
42,0,8.594339400592892,0,2,0.4135288239999999,0.327622111,0,0
50,1,8.314097335405807,9,2,0.444253859,0.011501167,0,0
67,0,8.027476530860483,9,1,0.205287206,0.017629571,0,0
78,0,7.989899374942939,8,1,0.430701457,0.0,0,0
81,0,7.650168700845001,12,0,0.024274155,0.0363568129999999,0,0
28,0,8.715880102296456,3,0,0.009837678,0.365751682,0,0
58,1,9.268703615273097,8,3,0.386755966,0.176499646,3,0
63,0,9.305741456739435,14,1,0.1807108439999999,0.176499646,0,0
38,0,8.160803920954665,8,3,0.573836047,0.039074919,0,0
47,3,8.671458150427666,2,0,0.010284539,0.106994369,0,0
60,1,8.517393171418904,17,0,0.602279544,0.940841001,0,1
47,2,8.486940148245216,9,3,0.512677798,0.205531113,0,0
27,1,8.083637203141548,9,0,0.429497069,0.315312369,0,0
36,0,8.922791623969637,13,1,0.508598853,0.176499646,0,0
46,0,8.657129031713755,0,1,0.523387237,0.0,0,0
51,0,8.517393171418904,14,1,0.294672852,0.0229007629999999,0,0
38,0,8.517393171418904,0,0,0.093181364,0.152820639,0,0
39,0,7.640603826393634,4,0,0.294672852,0.141296131,0,0
62,1,7.866722285136729,8,1,0.3852050589999999,0.02632947,0,0
36,2,7.681099001536359,6,1,0.929395478,0.824097572,0,0
51,2,8.630700432209832,8,1,0.209962507,0.063443762,0,0
46,1,8.594339400592892,0,0,0.172745788,0.4701556999999999,0,0
57,1,7.926602599181384,11,1,0.324548736,0.03237406,2,0
57,0,8.27308133366583,12,1,0.503191218,0.0945754519999999,0,0
51,0,8.556606193773073,10,2,0.5889252070000001,0.142161895,0,0
46,0,8.594339400592892,3,0,0.057634409,0.210323318,0,0
42,3,8.814627555310697,8,1,0.385918004,0.567252457,0,0
51,0,8.594339400592892,9,2,1.5,0.046651649,0,0
39,0,8.68929604801586,10,2,0.604647247,0.430569712,0,0
51,0,9.022684613591526,10,0,0.148992641,0.176499646,0,0
51,1,9.433563920090563,6,3,0.2038236939999999,0.066093649,0,0
50,0,7.978310969867722,5,0,0.056907782,0.84144819,1,1
48,1,8.603554357064281,13,0,0.17868281,0.14183701,0,1
40,2,9.210440366976517,20,1,0.294672852,0.066655077,0,0
43,0,8.594339400592892,12,1,0.294672852,0.215835548,0,0
26,0,7.313886831633462,3,0,0.0286475679999999,0.4576694779999999,1,0
51,2,8.318254328798846,6,1,0.388238165,0.387310681,0,0
57,2,9.596758567164112,6,1,0.341849562,0.014561448,0,0
90,0,8.364275084991524,9,0,0.019342811,0.0558355409999999,3,0
31,0,7.515344571180436,3,0,0.02832244,0.18429639,0,0
51,1,7.933796874815411,9,1,0.28172043,0.0346443929999999,0,0
44,3,8.77971129020447,7,0,0.2484233189999999,0.936523642,1,0
42,0,9.806480934593978,10,2,0.406203515,0.807717673,0,0
36,3,8.101980731853192,6,2,0.8494395640000001,0.930003955,0,1
59,2,8.412054873292933,11,2,0.377693846,0.0323811529999999,1,0
54,0,8.594339400592892,5,2,1.009862779,0.037457135,0,0
51,0,8.594339400592892,11,1,0.294672852,0.03194518,0,0
53,0,8.623353387244627,12,1,0.226258993,0.176499646,0,0
31,0,7.269616749608169,0,2,1.104456825,0.315216315,0,0
59,0,8.03947991910045,8,2,1.5,0.176499646,0,0
41,1,8.374246182096304,6,0,0.034379326,0.17504649,0,0
71,0,8.594339400592892,7,1,0.049790042,0.054684152,0,0
49,1,8.111928063310739,7,1,0.470005999,0.176499646,2,0
27,0,7.719129840906732,2,0,0.011994669,0.184363127,0,0
53,4,9.105090961257085,4,2,0.294672852,0.171655223,0,0
31,0,7.98514393119862,0,0,0.2117807289999999,1.003235373,0,0
37,0,10.106469212026385,10,0,0.023032939,0.663486051,0,0
55,0,8.657129031713755,3,1,0.199791341,0.250796237,0,0
51,1,9.210440366976517,3,0,0.02309769,0.0,0,0
48,0,8.594339400592892,10,2,1.5,0.0,0,1
61,0,8.266678443305896,7,2,0.268756423,0.176499646,0,0
53,2,8.732465848349879,14,3,0.789550073,0.673357917,0,0
30,0,7.288927694521257,6,0,0.467213115,0.176499646,2,1
51,1,8.987321812850125,33,0,0.125609299,0.156273233,0,0
65,1,7.906547232368036,9,0,0.061141805,0.035448228,0,0
50,0,8.594339400592892,9,2,0.313042935,0.5631593429999999,3,0
28,0,8.594339400592892,6,0,0.06277489,0.250637468,0,0
75,0,7.813591552952433,7,0,0.015763945,0.020773585,0,0
51,0,7.418780882750794,4,0,0.25314937,0.19041934,0,0
65,1,9.210440366976517,0,0,0.053094691,0.068156129,0,0
43,1,8.638348312972704,14,1,0.294672852,0.955088281,0,1
51,0,8.594339400592892,11,0,0.0,0.176499646,0,0
88,0,8.430327258394575,12,0,0.219240838,0.0510006629999999,0,0
48,2,9.011767474596178,6,0,0.081229418,0.176499646,1,0
46,0,8.220672170297252,14,1,0.432875975,0.058496478,1,0
58,1,8.594339400592892,13,2,0.359578647,0.408101156,0,0
65,0,8.594339400592892,17,2,0.294672852,0.49677256,0,0
73,0,8.785845337961213,7,2,0.544565051,0.3499877629999999,0,0
51,0,9.04899722156742,5,1,0.458754407,0.109544523,0,0
58,1,9.659630959624376,7,2,0.2132465539999999,0.070902278,0,0
76,0,8.33110454805304,11,1,0.459166466,0.1761949669999999,0,0
51,0,8.679141958402255,8,1,0.299880932,0.176566757,0,0
51,0,8.77971129020447,13,1,0.2601138289999999,0.040298581,0,0
58,1,8.462103225098277,13,1,0.294672852,0.506671574,2,0
51,3,9.392745258631441,7,1,0.349304225,0.0,0,0
72,0,8.412054873292933,7,1,0.252610531,0.0,0,0
46,1,8.517393171418904,0,2,0.762647471,0.158695007,0,0
39,2,7.438971592395862,4,0,0.121105232,0.080688636,0,0
57,0,9.286745703178589,6,1,0.18612192,0.0,0,0
61,0,8.594339400592892,16,0,0.06695233,0.128594354,0,0
64,0,8.320448113956559,6,1,0.199659119,0.03939606,0,0
51,2,9.04793908261736,11,1,0.202917304,0.032146777,0,0
47,2,9.210440366976517,5,1,0.224177582,0.0,0,0
40,2,9.105090961257085,4,3,0.987779136,0.525482484,0,0
30,0,8.294299608857235,0,0,0.12571857,0.176499646,0,1
41,2,9.259225769705994,9,2,0.333396819,0.171814586,0,0
82,0,8.245121966478605,2,0,0.003938041,0.01124707,0,0
67,1,8.374246182096304,0,2,0.294672852,0.018648089,0,0
33,0,7.937731775260109,4,0,0.139235987,0.9999999,0,0
51,1,8.682877107057168,4,0,0.521098119,0.085111854,0,0
66,0,8.726805608446096,8,0,0.082225105,0.0707374259999999,0,0
42,1,7.95892649305011,10,2,0.612722824,0.458335858,0,0
41,2,8.893572718629306,14,2,0.380233356,0.284079777,1,0
58,0,8.914491710191342,12,1,0.514182014,0.176499646,0,0
50,1,6.90875477931522,5,2,1.5,0.246810703,0,0
44,0,8.07402621612406,4,0,0.006853583,0.021544561,0,0
33,2,8.594339400592892,15,1,0.160882556,0.222336802,0,0
60,0,8.676757761087575,7,0,0.294672852,0.0216863429999999,0,0
28,0,7.772331575169614,11,1,0.896377422,0.643856921,5,1
62,0,8.470311205516108,6,1,0.4984280029999999,0.0,1,0
48,0,8.03947991910045,3,1,0.7449209929999999,0.0,0,0
31,0,8.016647877057803,8,1,0.83734741,0.987099548,5,0
71,2,8.857088135314953,15,2,0.291714123,0.040564773,0,1
37,1,9.132486932771318,10,2,0.3651497139999999,0.333033348,0,0
63,0,8.594339400592892,5,0,1.052947053,0.080725805,0,0
37,2,9.120743838164426,18,4,0.398337526,0.601985828,0,0
53,0,8.06054004653864,0,2,0.45974108,0.744184148,0,0
49,3,8.630700432209832,7,1,0.294672852,0.7425445559999999,0,0
44,0,7.850103545175582,13,2,0.910366329,0.742844721,0,0
52,2,8.03947991910045,1,0,0.160593357,0.9999999,2,0
53,0,8.811503250158239,3,1,0.18819848,0.177592896,0,0
51,1,9.04793908261736,16,2,0.429831784,0.048460019,0,0
54,0,9.105090961257085,21,3,0.3451838679999999,0.0009391689999999,0,0
